,cX,cY,topoSig
8787,7,14,11111110000000011111100000001100000000000000001110000000000001100000000000001000000011100000000000
8788,7,14,00000001111111000000001111110000000110000000000000000111000000000000110000000000000100000001110000
8789,9,14,111111100000000000100000000000000000000111000000000000111110001000000000110000000000000000111111111000000000000011111000000000
8790,9,14,000000000111111100000000000100000000000000000000111000000000000111110001000000000110000000000000000111111111000000000000011111
8791,8,12,000000001111111100000000001111110000000011101111000000001111110000000000011111100000000000000111
8792,7,12,000001100000001111111000000011111100000000011000000000001100000000000011110000000000
8793,7,13,0000000000001100000001111111000000011111100000000011000000000001100000000000011110000000000
8794,8,12,100000010000000011100000000000001111100000000000000011110000000000000011000000001100000000000000
8795,8,12,000000001000000100000000111000000000000011111000000000000000111100000000000000110000000011000000
8796,7,10,0000001000000010000000000000111001100000001111000000000000111110000000
8797,7,11,00000000000001000000010000000000000111001100000001111000000000000111110000000
8798,6,11,000000111111000000111001000000000011000000110000000000011111000000
8799,6,10,000000111111000000111001000000000011000000110000000000011111
8800,8,12,111111110000000000111111000000001110111100000000111111000000000001111110000000000000011100000000
8801,9,12,000000000111001111000000000111111000000000000001111111000000000011100000000000000000000011000000000000000001
8802,5,11,0000010000000000000100000001110000011111000001110000000
8803,5,10,00000100000000000001000000011100000111110000011100
8804,5,10,11111000001000000000110000000000011000001111000000
8805,5,10,00000111110000010000000001100000000000110000011110
8806,4,7,0000111100000111000011010000
8807,4,7,0000111100000111000011010000
8808,6,8,010000000000111111000000111011000000000001000000
8809,6,8,000000010000000000111111000000111011000000000001
8810,6,12,111110000000110000000000111111000000011011000000111111000000111111000000
8811,7,12,000000001111110000000111000000000001111000000000011111000000000111111100000001100001
8812,6,13,000000011111000000111110000000000111000000000011000000111111000000001111000000
8813,6,12,000000011111000000111110000000000111000000000011000000111111000000001111
8814,7,14,00000110000000100000000000001111001000000011000000000000000111100000001111111000000011111110000000
8815,7,14,00000000000011000000010000000000000111100100000001100000000000000011110000000111111100000001111111
8816,5,9,000001111100000110010000000011000001000000000
8817,5,8,0000011111000001100100000000110000010000
8818,7,14,11111110000000000001100000001000000000000011110010000000110000000000000001111000000011111110000000
8819,7,14,00000001111111000000000000110000000100000000000001111001000000011000000000000000111100000001111111
8820,7,10,0000011000000011110000000000110111100000000000001000000001111110000000
8821,6,12,000000111110000000110000000000111111000000011011000000111111000000111111
8822,7,13,0000000111111100000001111111000000011001100000000111110000000000111111000000011100000000000
8823,7,12,000000011111110000000111111100000001100110000000011111000000000011111100000001110000
8824,8,14,1000000000000000111100000000000011000000000000001111111000000000111000000000000011111111000000001111101100000000
8825,8,14,0000000010000000000000001111000000000000110000000000000011111110000000001110000000000000111111110000000011111011
8826,5,8,1110000000111110000000111000000111000000
8827,5,9,000001110000000111110000000111000000111000000
8828,9,12,111001111000000000111111000000000000001111111000000000011100000000000000000000011000000000000000001000000000
8829,6,12,000000000001000000000011000000111000000000011111000000001111000000111111
8830,7,14,00000110000000011111100000001100000000000000011110000000000000100000000000111000000011111110000000
8831,7,14,00000000000011000000001111110000000110000000000000001111000000000000010000000000011100000001111111
8832,6,10,111000000000111100000000110000000000111110000000100000000000
8833,6,11,000000111000000000111100000000110000000000111110000000100000000000
8834,4,5,00001011000000010000
8835,4,5,00001011000000010000
8836,4,7,0000100000000001000000110000
8837,4,6,000010000000000100000011
8838,6,12,000001000000000011000000111000000000011111000000001111000000111111000000
8839,7,13,0000000111111000000001110000000000011000110000000111100000000001000000000000011111110000000
8840,5,8,0111100000001110000000011000001111000000
8841,5,9,000000111100000001110000000011000001111000000
8842,6,14,000111000000000001000000011111000000000011000000001111000000111111000000111111000000
8843,6,14,000000000111000000000001000000011111000000000011000000001111000000111111000000111111
8844,8,14,1111011100000000011111100000000011111100000000001110000000000000111111110000000011111111000000000011111100000000
8845,8,14,0000000011110111000000000111111000000000111111000000000011100000000000001111111100000000111111110000000000111111
8846,8,14,0000011100000000001111110000000011111111000000001110000000000000000000110000000001111110000000000000111100000000
8847,8,14,0000000000000111000000000011111100000000111111110000000011100000000000000000001100000000011111100000000000001111
8848,7,14,11111110000000111111100000001111110000000011011110000000111110000000001111000000000010000000000000
8849,7,10,0000000000001100000001111000000000011011110000000000000100000000111111
8850,7,11,00000001111100000000011000000000000000011100000001110001000000001111110000000
8851,7,10,0000000111110000000001100000000000000001110000000111000100000000111111
8852,3,7,000111000001000100000
8853,3,6,000111000001000100
8854,4,6,111000000011000010000000
8855,4,7,0000111000000011000010000000
8856,8,13,00000000000001110000000001111111000000001110111000000000000000110000000011111111000000000011111100000000
8857,8,12,000000000000011100000000011111110000000011101110000000000000001100000000111111110000000000111111
8858,5,10,00000111000000011111000000011100000000010000010000
8859,7,14,00000001111111000000011111110000000111111000000001101111000000011111000000000111100000000001000000
8860,6,10,111001000000111111000000000011000000011111000000001111000000
8861,6,11,000000111001000000111111000000000011000000011111000000001111000000
8862,7,14,11111110000000111111000000001110000000000011000110000000111100000000001000000000000011111110000000
8863,7,14,00000001111111000000011111100000000111000000000001100011000000011110000000000100000000000001111111
8864,9,14,110000000000000000000111111000000000000000001000000000000001111000000000000000111000000000100000000000000000000011100000000000
8865,9,14,000000000110000000000000000000111111000000000000000001000000000000001111000000000000000111000000000100000000000000000000011100
8866,7,12,111111000000001110000000000011000110000000111100000000001000000000000011111110000000
8867,6,8,000000000111000000011111000000110000000000111101
8868,5,12,011110000011110000001111100000000110000000111000001111100000
8869,5,12,000000111100000111100000011111000000001100000001110000011111
8870,6,10,111110000000110000000000111000000000111111000000100011000000
8871,6,10,000000111110000000110000000000111000000000111111000000100011
8872,7,10,0111110000000011110000000000001111100000001111100000000011100000000000
8873,6,11,000000001111000000100000000000111000000000111100000000000001000000
8874,7,14,10000000000000001111100000001111100000000011100000000000111111000000001111111000000000001110000000
8875,7,14,00000001000000000000000111110000000111110000000001110000000000011111100000000111111100000000000111
8876,6,8,000111000000011111000000110000000000111101000000
8877,6,11,000000011111000000111100000000111000000000110000000000000001000000
8878,4,8,00110000000100001111000010000000
8879,4,9,000000110000000100001111000010000000
8880,4,14,11100000111100001111000011000000111100001000000011110000
8881,4,14,00001110000011110000111100001100000011110000100000001111
8882,7,12,100000000000000011111000000000001110000000111111100000000001110000000000000110000000
8883,7,12,000000010000000000000001111100000000000111000000011111110000000000111000000000000011
8884,7,14,11101110000000111111100000001111111000000010000000000000000000100000000011111000000011111000000000
8885,7,14,00000001110111000000011111110000000111111100000001000000000000000000010000000001111100000001111100
